channel,flutter_version,dart_sdk_version,release_date,flutter_release_commit_hash,engine_version_commit_hash,snapshot_hash
stable,v1.5.4-hotfix.2,null,2019-05-07T18:44:16.075690Z,7a4c33425ddd78c54aba07d86f3f9a4a0051769b,52c7a1e849a170be4b2b2fe34142ca2c0a6fea1f,eed485c757fba5d731e4054412c99f2e
beta,v1.5.4-hotfix.2,null,2019-05-02T17:40:50.476547Z,7a4c33425ddd78c54aba07d86f3f9a4a0051769b,52c7a1e849a170be4b2b2fe34142ca2c0a6fea1f,eed485c757fba5d731e4054412c99f2e
beta,v1.5.4-hotfix.1,null,2019-04-30T23:04:50.739892Z,09cbc34a0b19cef287a82aa4b9966d525369eecc,52c7a1e849a170be4b2b2fe34142ca2c0a6fea1f,eed485c757fba5d731e4054412c99f2e
beta,v1.5.4,null,2019-04-27T00:01:42.883758Z,b593f5167bce84fb3cad5c258477bf3abc1b14eb,ca31a7c57bada458fa7f5c0d3f36bc1af4ccbc79,eed485c757fba5d731e4054412c99f2e
dev,v1.5.8,null,2019-04-26T00:03:05.012539Z,0ba67226ee62d6c9d663a6f8410fb4b2f1076046,c63d1cf9c9ba8c7d8546f24c1248433bdf827153,29f268f2197cadde0b55ba05fbaafbb8
dev,v1.5.7,null,2019-04-24T23:49:23.261049Z,96f15c74adebb221eb044d3fc71b2d62da0046c0,c63d1cf9c9ba8c7d8546f24c1248433bdf827153,29f268f2197cadde0b55ba05fbaafbb8
dev,v1.5.6,null,2019-04-24T18:40:46.612634Z,e00f1a3c17f65a751c14b821235e5c2875948ff0,c63d1cf9c9ba8c7d8546f24c1248433bdf827153,29f268f2197cadde0b55ba05fbaafbb8
dev,v1.5.5,null,2019-04-23T23:47:50.170773Z,5c5ddd1fc22de7df08a6bc0e18b4ec345d702fbd,e27c867c30dfa24461a9fab356ff57a4bb22650e,29f268f2197cadde0b55ba05fbaafbb8
dev,v1.5.4,null,2019-04-22T21:17:49.460150Z,b593f5167bce84fb3cad5c258477bf3abc1b14eb,ca31a7c57bada458fa7f5c0d3f36bc1af4ccbc79,eed485c757fba5d731e4054412c99f2e
dev,v1.5.3,null,2019-04-19T23:20:49.502145Z,80971335c1ee259717076c1e9d308a9572f85259,06fea14e5800c35a4fc4dd10cc31b997f1be81e9,d6e24d65b1bf49f4cd41daddfe2d515b
dev,v1.5.2,null,2019-04-17T21:58:20.871350Z,efe744a3609d0b8e218b5d9d13823ed394261bb5,fdd427241b7790a1ad86794725b311245ed3b470,a2967d784bf01190add298db8b62285b
dev,v1.5.1,null,2019-04-17T06:13:23.176508Z,0f5de8725e0f6778406fb5156aee1486d39771f6,c0ee647ca4226fcb38a5af178a97ce8ba9129184,f84d8d001eedd3a97333e1b2a3fd054c
dev,v1.5.0,null,2019-04-16T21:01:51.513775Z,a18226d06619ca1d61e453205fa89bc646c3d0fc,9970fb5500710471c031cb86f899bfc3f4a6bafd,f84d8d001eedd3a97333e1b2a3fd054c
beta,v1.4.9-hotfix.1,null,2019-04-12T21:25:21.538016Z,88fa7ea4031f5c86225573e58e5558dc4ea1c251,4737fc5cd89b8f0136e927b00f2e159444b95a73,f630ecdf457e27dd24d3b9e0a6bc1c13
dev,v1.4.18,null,2019-04-12T00:32:34.053066Z,8bea3fb2ebadc3933b6b213483d2d4379ac53a5c,72986c39ea3669ef26d4d7d7cd0c44f513fcd117,9e1fa667daca1ecf538db8507091794e
dev,v1.4.17,null,2019-04-11T21:53:22.414153Z,ecb468f33587bad108034c1bbe21e8cbd0d94acc,72986c39ea3669ef26d4d7d7cd0c44f513fcd117,9e1fa667daca1ecf538db8507091794e
dev,v1.4.16,null,2019-04-11T17:02:15.961785Z,d2790bd2bbf1851db2359026df7bca38e255b9d3,72986c39ea3669ef26d4d7d7cd0c44f513fcd117,9e1fa667daca1ecf538db8507091794e
dev,v1.4.15,null,2019-04-10T22:27:03.387003Z,ed91a3be49232c336ab2cf7a3376958cb3d537d2,905c571db50d5eb3b10eaa4d3c43c99321032223,9e1fa667daca1ecf538db8507091794e
dev,v1.4.14,null,2019-04-10T02:55:32.782948Z,5a4eaabaf1c0b00f8cf9ace3c63066f754facc94,eec74e5c92313f01a28dfbeb78d96e81231edab7,9e1fa667daca1ecf538db8507091794e
dev,v1.4.13,null,2019-04-10T01:42:02.324994Z,514aba6e36d4c9429d307e643dde3398802ca56a,eec74e5c92313f01a28dfbeb78d96e81231edab7,9e1fa667daca1ecf538db8507091794e
dev,v1.4.12,null,2019-04-09T03:06:18.387769Z,294d7ea0cf0c6ff84ba43682b1dddcee18bf4114,ff1bcdc00941188ba27123a4857b443e3c9392bb,3383321009c0898417a99b9df9a73876
dev,v1.4.11,null,2019-04-08T18:01:12.285150Z,d15b3b1c8b0b4090fa1949b106dd3870d13341ca,219bf5938752e0030b491565af1910c137b83dd8,3383321009c0898417a99b9df9a73876
dev,v1.4.10,null,2019-04-04T21:10:15.510204Z,6ba720a4890bcffd0e48ec329318c929d517ce2c,5944867cabdb934ef9fea0dccb865cb1acef51b5,3383321009c0898417a99b9df9a73876
dev,v1.4.9,null,2019-04-04T18:49:39.997783Z,16a16e6598cca4129da0d2e76de0320fbc0108f1,cc115500b9cb2b27d59627f202e6cd6bb87f49fc,f630ecdf457e27dd24d3b9e0a6bc1c13
dev,v1.4.8,null,2019-04-03T01:33:45.902970Z,fbefd6b816a846936dbba847ce85dc1ed55e3faa,a850016454f6d33da64d03dbd1ea71fd0fac299f,3a77dc0e4b817ac9954a776220a09629
dev,v1.4.7,null,2019-03-29T21:06:01.732208Z,1bfa2f23114829513a9d2c0a7a27d743287acc2a,c4d14a00716fa616b69d51bab957aee483bdc9c2,fdcf6c4b13c56e5ba32ccc991fc0d80c
dev,v1.4.6-hotfix.1,null,2019-03-29T20:29:43.258766Z,4ed13e022cae194aebdc9c5dfa6c2c3c62eeb8fb,c4d14a00716fa616b69d51bab957aee483bdc9c2,fdcf6c4b13c56e5ba32ccc991fc0d80c
dev,v1.4.6,null,2019-03-29T00:01:25.778849Z,ec93c87c8902c63e5b0e71ff761f201d19dc4327,c4d14a00716fa616b69d51bab957aee483bdc9c2,fdcf6c4b13c56e5ba32ccc991fc0d80c
dev,v1.4.5,null,2019-03-28T18:13:28.784138Z,99866f4a3dd1bf860c846e10d02af9ad125f9fe1,3a3f707d5a9b17388b60ff10b9f65b0c6a3c4134,12ede50e1442e2577bce79348e3bc031
dev,v1.4.4,null,2019-03-28T01:14:32.831108Z,3b3f6c7a041978505b310b5b50390c2f5ff7eaac,0d83a2ecd1bb78f8e1f0ed9719ff3751cdfdd064,8d7ca9eab85b719a6371e8d851b51044
dev,v1.4.3,null,2019-03-27T21:50:50.687336Z,64a28e3685bee310e697a91612d7e30d0426cda2,0d83a2ecd1bb78f8e1f0ed9719ff3751cdfdd064,8d7ca9eab85b719a6371e8d851b51044
dev,v1.4.2,null,2019-03-27T16:39:20.541106Z,141f87b32754267cc02bae03477c4b109b828324,0d83a2ecd1bb78f8e1f0ed9719ff3751cdfdd064,8d7ca9eab85b719a6371e8d851b51044
dev,v1.4.1,null,2019-03-27T01:13:10.675659Z,204eceea93694aa081e0132c8281b76d3b3d6b4a,0d83a2ecd1bb78f8e1f0ed9719ff3751cdfdd064,8d7ca9eab85b719a6371e8d851b51044
dev,v1.4.0,null,2019-03-26T22:02:37.386587Z,18a08a8f4f7bca0d25f34706ebc8af231f3db9d4,dd6be2fd83710de8392fb554927a5d495684a13e,8d7ca9eab85b719a6371e8d851b51044
dev,v1.3.14,null,2019-03-26T01:16:58.897217Z,8e7e435706553edea6d350c3843f1c0e5465a0d8,d4d4883216fd1c1dfc17d41418a960c002cfff57,34262bf031ae3b5c8fb9375bf45e037f
dev,v1.3.13,null,2019-03-19T03:42:42.929135Z,59ce7d6bff0d0626ae4b90787bf993ebcdc4b110,e75f6de01fee738eb15f24efb0ec549587009f1a,e7c8a6096e8cb3ada7a6550e3f87ea88
dev,v1.3.12,null,2019-03-19T00:07:35.793631Z,a1bee54fda83026c01edd53ba32f01736b4ee4ad,e75f6de01fee738eb15f24efb0ec549587009f1a,e7c8a6096e8cb3ada7a6550e3f87ea88
dev,v1.3.11,null,2019-03-18T16:38:19.665077Z,73fb457cae005cde3e351fc9e1ba1b43de458aad,403337ebb893380101d1fa9cc435ce9b6cfeb22c,31d853261e7a9884297e9a39762a5107
beta,v1.3.8,null,2019-03-15T20:18:29.639532Z,e5b1ed7a7f7b85c1877e09a9495681f719be5578,f4951df193a7966f9ed4da43d555eee0913d84d1,9a66dcb2da955dffdbdb0eafa0288784
dev,v1.3.10,null,2019-03-15T04:03:09.790369Z,4feefa3c9a2176ca7383246c4c01b36254fbec85,8b1a299ed52d4ef9521ccd65c6c52d563129d8af,b44d84a50bc3dcd23e0979b1bf79849b
dev,v1.3.9,null,2019-03-10T05:32:40.478710Z,f91df4abe1427fef8862c9e81b2e5af6fc05a67a,4e54bc93ca9aaf2156fb06266c9fe509e8599a5f,cde614e2103dec94e73556e623ae89e3
dev,v1.3.8,null,2019-03-07T22:47:00.669263Z,e5b1ed7a7f7b85c1877e09a9495681f719be5578,f4951df193a7966f9ed4da43d555eee0913d84d1,9a66dcb2da955dffdbdb0eafa0288784
dev,v1.3.7,null,2019-03-07T15:20:15.237477Z,01a29b85eff7dd4b2d4958f61adf1840042471cc,f4951df193a7966f9ed4da43d555eee0913d84d1,9a66dcb2da955dffdbdb0eafa0288784
dev,v1.3.6,null,2019-03-07T15:17:53.441780Z,5099701f88f49ec12ebca676d8e61149917bde9c,4f54a1dd944497bd1ec0f2acca22ff9fbd8b377a,a1aaab2706cefc32dd1df8e973509540
dev,v1.3.4,null,2019-03-05T16:01:11.312470Z,7fc14a55af64462763d28abfb4e610086c6e0f39,e9eae9a1af77400d02c498f0ad943f2858845398,a1aaab2706cefc32dd1df8e973509540
dev,v1.3.3,null,2019-03-04T16:19:42.411121Z,778e95a39b82688662e8be7cbe2deb31cad33203,39c46dea4b7347a252218aaff5caac5dc2fec8cd,a1aaab2706cefc32dd1df8e973509540
dev,v1.3.2,null,2019-03-01T09:55:35.815246Z,046f960ae210afc3887721b1b5aa1dbdab4105cb,99f3f7a9c246f1ebedc6eefd867cde250b370380,a1aaab2706cefc32dd1df8e973509540
dev,v1.3.1,null,2019-03-01T01:32:44.709794Z,6ed9da35c3a4f6cc79d4f91bf850159908daad8e,3e4e6f5c54db7a705e6d50f7f3bddfa2ac0d6612,a1aaab2706cefc32dd1df8e973509540
dev,v1.3.0,null,2019-02-28T04:56:47.051158Z,3054a935791bf0bcc34ba0a111df794ddb7a3589,4434a39c7d545ed47186b2f4d98cd09c8366e720,089cfea6f089ab5f4bf8ccd2f7fc27b7
dev,v1.2.2,null,2019-02-27T23:55:32.285624Z,007a415c2a2fa37e8fd5ad87d6710bca8e212ef1,f1f19bba8f0089490962316867bd222727510ac5,67d5e890b128b2d4141263de5f1ac0d1
stable,v1.2.1,null,2019-02-26T17:24:44.521898Z,8661d8aecd626f7f57ccbcb735553edc05a2e713,3757390fa4b00d2d261bfdf5182d2e87c9113ff9,0c73eb70aa4d30f450273cb424be8c62
beta,v1.2.1,null,2019-02-26T01:53:13.255892Z,8661d8aecd626f7f57ccbcb735553edc05a2e713,3757390fa4b00d2d261bfdf5182d2e87c9113ff9,0c73eb70aa4d30f450273cb424be8c62
dev,v1.2.1,null,2019-02-15T06:29:10.644685Z,8661d8aecd626f7f57ccbcb735553edc05a2e713,3757390fa4b00d2d261bfdf5182d2e87c9113ff9,0c73eb70aa4d30f450273cb424be8c62
dev,v1.2.0,null,2019-01-31T03:59:51.369963Z,06b979c4d5e1b499745422269f01a00341257058,36acd02c9412d0c1e6acbe0fbcb3dd03cda038df,1a4f095af4bcb46ca81bb57339e9667a
beta,v1.1.8,null,2019-01-29T22:16:42.061861Z,985ccb6d14c6ce5ce74823a4d366df2438eac44f,7112b72cc229e05d36716c3d7739885d3ffa72e6,317d4c7e607b1fd7d682c0010aadf1d0
dev,v1.1.8,null,2019-01-09T21:36:17.364354Z,985ccb6d14c6ce5ce74823a4d366df2438eac44f,7112b72cc229e05d36716c3d7739885d3ffa72e6,317d4c7e607b1fd7d682c0010aadf1d0
dev,v1.1.0,null,2018-12-12T00:34:29.682984Z,3cca1a2ec35604ca50f9c656b8e761b07a00a9ed,7375a0f414bde4bc941e623482221db2fc8c4ab5,8343f188ada07642f47c56e518f1307c
stable,v1.0.0,null,2018-12-04T17:38:52.282873Z,5391447fae6209bb21a89e6a5a6583cac1af9b4b,7375a0f414bde4bc941e623482221db2fc8c4ab5,8343f188ada07642f47c56e518f1307c
beta,v1.0.0,null,2018-12-04T17:02:15.249924Z,5391447fae6209bb21a89e6a5a6583cac1af9b4b,7375a0f414bde4bc941e623482221db2fc8c4ab5,8343f188ada07642f47c56e518f1307c
dev,v1.0.0,null,2018-12-04T17:00:36.684130Z,5391447fae6209bb21a89e6a5a6583cac1af9b4b,7375a0f414bde4bc941e623482221db2fc8c4ab5,8343f188ada07642f47c56e518f1307c
beta,v0.11.13,null,2018-11-30T05:17:44.100731Z,58c8489fcdb4e4ef6c010117584c9b23d15221aa,7375a0f414bde4bc941e623482221db2fc8c4ab5,8343f188ada07642f47c56e518f1307c
dev,v0.11.13,null,2018-11-30T05:04:36.738359Z,58c8489fcdb4e4ef6c010117584c9b23d15221aa,7375a0f414bde4bc941e623482221db2fc8c4ab5,8343f188ada07642f47c56e518f1307c
dev,v0.11.12,null,2018-11-29T03:51:24.955933Z,06ec8d3b41beb469d845626e36a246ee09300fa7,72c7a7567228cdaf8b7aa4a9e3d212ef9d4cc0ed,8343f188ada07642f47c56e518f1307c
beta,v0.11.12,null,2018-11-29T03:49:28.450887Z,06ec8d3b41beb469d845626e36a246ee09300fa7,72c7a7567228cdaf8b7aa4a9e3d212ef9d4cc0ed,8343f188ada07642f47c56e518f1307c
dev,v0.11.11,null,2018-11-28T16:57:21.243569Z,e7680128afbbde443d69f89bb264015276a8475a,be973ea196127383f356d39be466e2f3bd163083,8343f188ada07642f47c56e518f1307c
beta,v0.11.11,null,2018-11-28T16:55:28.702491Z,e7680128afbbde443d69f89bb264015276a8475a,be973ea196127383f356d39be466e2f3bd163083,8343f188ada07642f47c56e518f1307c
beta,v0.11.10,null,2018-11-27T06:51:22.538620Z,c27c4a265e9ad295e5d434cddabbc639b2e3542d,eebc6a58958587203f624528ff46b1d4b2b0f2fa,8343f188ada07642f47c56e518f1307c
dev,v0.11.10,null,2018-11-27T06:50:27.263812Z,c27c4a265e9ad295e5d434cddabbc639b2e3542d,eebc6a58958587203f624528ff46b1d4b2b0f2fa,8343f188ada07642f47c56e518f1307c
beta,v0.11.9,null,2018-11-21T07:50:12.774703Z,d48e6e433cc5ca67b24b19f70aaa197e84ba63c1,5c8147450db52b81232c138b9f9a65a8f9c61862,8343f188ada07642f47c56e518f1307c
dev,v0.11.9,null,2018-11-21T07:48:58.950398Z,d48e6e433cc5ca67b24b19f70aaa197e84ba63c1,5c8147450db52b81232c138b9f9a65a8f9c61862,8343f188ada07642f47c56e518f1307c
beta,v0.11.8,null,2018-11-20T18:47:30.345385Z,f5b02e3c05ed1ab31e890add84fb56e35de2d392,1baf081343530dbaa8bec378fe1ce26b4897c23f,8343f188ada07642f47c56e518f1307c
dev,v0.11.8,null,2018-11-20T18:35:12.256960Z,f5b02e3c05ed1ab31e890add84fb56e35de2d392,1baf081343530dbaa8bec378fe1ce26b4897c23f,8343f188ada07642f47c56e518f1307c
beta,v0.11.7,null,2018-11-19T19:14:35.559091Z,7a005e1dcda665ace7241a24e79fae1a71f17b18,2e06da3df9cb370795f49747fdfd295b8168c133,8343f188ada07642f47c56e518f1307c
dev,v0.11.7,null,2018-11-19T19:03:42.568411Z,7a005e1dcda665ace7241a24e79fae1a71f17b18,2e06da3df9cb370795f49747fdfd295b8168c133,8343f188ada07642f47c56e518f1307c
dev,v0.11.6,null,2018-11-15T00:06:07.567249Z,d44aa57c120c30d523c937a0455a6af30e743da9,114d33d3caa24d260f15529e1f3f50783cbccd9a,8343f188ada07642f47c56e518f1307c
dev,v0.11.5,null,2018-11-14T08:21:52.745142Z,97e03104a0913886a666a36f5d11ab5763d45e6e,4959b71d6a1b1473911970428b16ac02397d930b,d124ce50a30741a188e41c52c424c127
dev,v0.11.4,null,2018-11-13T19:26:13.591295Z,df57dc9da9905744fa0b49fe30254d6d7b204d5b,5646e86a6f442dc6f4158ae7010ab13d72a0b356,d124ce50a30741a188e41c52c424c127
beta,v0.11.3,null,2018-11-13T01:12:51.313753Z,72bf075e8d6961d2ca6df462b2228954f8d0e73a,5646e86a6f442dc6f4158ae7010ab13d72a0b356,d124ce50a30741a188e41c52c424c127
dev,v0.11.3,null,2018-11-11T18:31:39.196426Z,72bf075e8d6961d2ca6df462b2228954f8d0e73a,5646e86a6f442dc6f4158ae7010ab13d72a0b356,d124ce50a30741a188e41c52c424c127
dev,v0.11.2,null,2018-11-10T03:57:25.010916Z,e32cd85446c6fd5afdbe1ba463c18e2b2ee27781,316f6365a64bd66fdf9c1ada3ed0a91d9533b9c7,d124ce50a30741a188e41c52c424c127
dev,v0.11.1,null,2018-11-10T00:05:02.633915Z,756d5938d4eb4ef1572075fae7744502d870c7ba,59f79d0d64c915c6ba04099206e3fed5b9d5a4a1,d124ce50a30741a188e41c52c424c127
dev,v0.11.0,null,2018-11-08T20:06:52.048337Z,c319b890b33f2c15af043f2ab857e7c2944beefa,162b2e98c036a8f8c355fd475dbe0db4f4bc886c,46b2bfb57b5647c5f7527ff9aa56c69b
beta,v0.10.2,null,2018-11-06T18:44:46.133026Z,d8cbb80206db06d151206f8b599b7dde5a386a2d,6c2ade9fa2b555899530a31cc8cbd1dff3bf5eea,46b2bfb57b5647c5f7527ff9aa56c69b
dev,v0.10.2,null,2018-11-01T23:41:26.427053Z,d8cbb80206db06d151206f8b599b7dde5a386a2d,6c2ade9fa2b555899530a31cc8cbd1dff3bf5eea,46b2bfb57b5647c5f7527ff9aa56c69b
dev,v0.10.1,null,2018-10-20T05:19:03.365595Z,6a3ff018b199a7febbe2b5adbb564081d8f49e2f,3860a43379fa3a7474427a671c794fa29e555c10,787a4777f88a79e31da4816394307ae1
dev,v0.10.0,null,2018-10-10T01:30:38.767479Z,d954ae6850a06ea461d5595cef424e278ed9f17f,bf377896ff0fc190301436ff32a592f3bab75e6b,62ef4dfcf98329d5284e035d0513511a
beta,v0.9.4,null,2018-10-09T23:37:36.097058Z,f37c235c32fc15babe6dc7b7bc2ee4387e5ecf92,74625aed323d04f2add0410e84038d250f51b616,a135b1a4c6790a272609c9405379bc63
dev,v0.9.6,null,2018-10-04T02:33:40.645472Z,13684e4f8e9edb4c2b2a0fd8e1439f93e6e30fde,f6af1f20ba92a819401d66ae4b2179b0775b0e12,a8259ee8cefb98a6f997d8518f7971c2
dev,v0.9.5,null,2018-09-28T23:30:33.903465Z,020fd590b032c403b82688933e67474215b1debc,38a646e14cc25f5a56a989c6a5787bf74e0ea386,45a2b041cb2fd244807ef704d221ceba
dev,v0.9.4,null,2018-09-27T02:03:24.847660Z,f37c235c32fc15babe6dc7b7bc2ee4387e5ecf92,74625aed323d04f2add0410e84038d250f51b616,a135b1a4c6790a272609c9405379bc63
dev,v0.9.3,null,2018-09-25T20:36:24.192396Z,eed8c7ad07a2ba90b0a57d0aa7cc6ebed1864ecd,71457a67d0f9b10e8442d6db6d711bf00185ea66,d6f42425feaac5aa95a1973e376bad82
dev,v0.9.2,null,2018-09-19T23:58:27.474764Z,85b4670b2aee067838821d4c4020315c16e8930a,2e8e96fad1ada324adca718d13410a98d9bb1036,f3cf6417f170a4b4eb7fcdfd07cf28b4
dev,v0.9.1,null,2018-09-18T23:13:24.302005Z,bf7c27095cc4dc07c03d8a6ad2e9e0e28e26227e,9e315e64659ea966eba58bada2b51112b07d284c,7571f3801809ac20f48b0e38647900e1
dev,v0.9.0,null,2018-09-18T21:46:29.068829Z,f8c50ea15f6a78fdb6fa038cf3fb70fb154714ef,9e315e64659ea966eba58bada2b51112b07d284c,7571f3801809ac20f48b0e38647900e1
dev,v0.8.7,null,2018-09-18T20:41:01.857935Z,ccd070a5b42d18d1b8dfce4e8b59417373122dc2,9e315e64659ea966eba58bada2b51112b07d284c,7571f3801809ac20f48b0e38647900e1
beta,v0.8.2,null,2018-09-18T19:36:29.169888Z,5ab9e70727d858def3a586db7fb98ee580352957,58a1894a1cd798de2f9a206f157a90d45944028b,1b444eb4796616ea2f955f3f1e440801
dev,v0.8.6,null,2018-09-18T00:40:12.111590Z,9f359aeee2a474fe9c565b3b59cf1d504b919b4d,b0b19d6ce1d23a5ca766ecc08199df1e27028d43,42e9e3a62930abf238d6ebb1ffe56a9c
dev,v0.8.5,null,2018-09-17T21:10:18.168755Z,2bca8007bd1962940fa3b3d568bc52e446005616,72665c6827a566e626bde75a4289609fb65ac657,42e9e3a62930abf238d6ebb1ffe56a9c
dev,v0.8.4,null,2018-09-14T20:21:32.119972Z,7f7a731da095addd1ce684a6a2f4bc8651229769,7a9b430d740b9a7ae4d9a6d44357d83561e1124d,42e9e3a62930abf238d6ebb1ffe56a9c
dev,v0.8.3,null,2018-09-14T17:24:49.586078Z,2895d71b79b1482c8c1d1de387d04e2a5e667f1e,c0e6f6a6e665b8b5f66038819f15701dbfe2f0da,da2016f767d32cfe970546ea3ae63026
dev,v0.8.2,null,2018-09-10T20:15:13.878682Z,5ab9e70727d858def3a586db7fb98ee580352957,58a1894a1cd798de2f9a206f157a90d45944028b,1b444eb4796616ea2f955f3f1e440801
dev,v0.8.1,null,2018-09-07T16:06:09.740756Z,0235ec59d108f8b4f6c6a664cc11c56c11cbb50a,9b297b3b51228d5009b47a09cc7c8e9774877f5e,1b444eb4796616ea2f955f3f1e440801
dev,v0.8.0,null,2018-09-06T19:21:48.303173Z,a74f591d0c05f2173448b2b421785b8dc51e8370,de4c7a53f21cd0d2dd1cce9ea000e7f6a5398c2f,1b444eb4796616ea2f955f3f1e440801
beta,v0.7.3,null,2018-09-05T02:54:37.048088Z,3b309bda072a6b326e8aa4591a5836af600923ce,af42b6dc95bd9f719e43c4e9f29a00640f0f0bba,d0cf500478165d79bdefccb0847ffb33
dev,v0.7.5,null,2018-08-31T00:53:05.441989Z,eab5cd9853c13ec2207977d9b9ef7b6750fe0817,dc7b5eb89da31cddc2abc91aa5b30bcc6d66e70c,1b444eb4796616ea2f955f3f1e440801
dev,v0.7.4,null,2018-08-30T22:18:00.789268Z,ce51e71d19eeadaa079d70388a61f7ae710313f7,252da4808277ef1c7de0bdd7f0689fe05c7ec79c,1b444eb4796616ea2f955f3f1e440801
dev,v0.7.3,null,2018-08-29T23:19:08.961236Z,3b309bda072a6b326e8aa4591a5836af600923ce,af42b6dc95bd9f719e43c4e9f29a00640f0f0bba,d0cf500478165d79bdefccb0847ffb33
dev,v0.7.2,null,2018-08-28T19:42:43.472854Z,f8a2fc7c287ea0f25bb893d56caa45302d22eed6,af42b6dc95bd9f719e43c4e9f29a00640f0f0bba,d0cf500478165d79bdefccb0847ffb33
beta,v0.6.0,null,2018-08-28T18:25:23.275832Z,9299c02cf708497d6f72edda8efae0bb8340660e,e3687f70c7ece72000b32ee1b3c02755ba5361ac,35224090f45cbae1402bafd97a112a40
dev,v0.7.1,null,2018-08-27T19:08:49.442865Z,3c624f8b2c578fe7c14ae1b2dec725e265891758,0b728a3140015137a1c5eb81b486afe279ddd981,d0cf500478165d79bdefccb0847ffb33
dev,v0.7.0,null,2018-08-22T22:19:20.039553Z,09fe34708f5767e3dac6b04943677d2d8962b78c,4b271b2e0265428fc144c5ce6c1234680631d83e,20e1c85108022aa0da0b6116a5430f19
dev,v0.6.2,null,2018-08-21T23:35:25.724670Z,392a178169a9e620a5ae8e55c40d4276cddd3b36,4b271b2e0265428fc144c5ce6c1234680631d83e,20e1c85108022aa0da0b6116a5430f19
dev,v0.6.1,null,2018-08-21T19:15:54.048647Z,ad1eaff45ab97ab65e2dd5aba768d19a4b48d49b,c23690f0d751898a0ed5eab4c5242a9e182b54b0,35224090f45cbae1402bafd97a112a40
dev,v0.6.0,null,2018-08-20T20:04:47.145283Z,9299c02cf708497d6f72edda8efae0bb8340660e,e3687f70c7ece72000b32ee1b3c02755ba5361ac,35224090f45cbae1402bafd97a112a40
dev,v0.5.8,null,2018-08-10T18:54:54.439606Z,e4b989bf3dbefc61f11bce298d16f92ebd9cde41,37779318019c397471751fe67ba0fefcd0d720d7,77ed80617eb2b1627e6c51ae7252c677
dev,v0.5.7,null,2018-07-16T17:00:12.907102Z,66091f969653fd3535b265ddcd87436901858a1d,6fe748490d1772d72274bf8b9efb72c5c2160237,ffb1195e9b89c663b3728d1c31618334
dev,v0.5.6,null,2018-07-03T18:05:18.897446Z,472bbccf756e7954af2a81d2c8abc46d65a570af,6fe748490d1772d72274bf8b9efb72c5c2160237,ffb1195e9b89c663b3728d1c31618334
beta,v0.5.1,null,2018-06-19T16:34:52.432566Z,c7ea3ca377e909469c68f2ab878a5bc53d3cf66b,1ed25ca7b7e3e3e8047df050bba4174074c9b336,04cb98b58e7d69109004454c20b492f7
dev,v0.5.5,null,2018-06-18T19:06:38.885879Z,020e0ef55ce73d94284db593f895bfc3a0b520e9,c3976b3c7183f479717bffed3f640fb92afbd3dc,620e7a3f6ea0629bfbf138cfda2b61fa
dev,v0.5.4,null,2018-06-11T23:06:33.203054Z,3019ad976d333cceb903b3f53885cd9ae678a622,d33bbff47055bc3f1cddfb768881b395c4ac19c2,fd5b7e46645767083d8f2b8433d7f761
dev,v0.5.3,null,2018-06-11T17:12:09.004263Z,691cbee61343977c5fe09eef45694f0d755d2d1b,5d2f24aa5cbdbe3c5d41b2b261873d26f4077c79,fd5b7e46645767083d8f2b8433d7f761
dev,v0.5.2,null,2018-06-08T00:45:49.120148Z,0a26ac09703b92a939fe3340c0584657a1791566,a83b37d35acd8afd82be3f567a4b7231d5bdb928,fd5b7e46645767083d8f2b8433d7f761
dev,v0.5.1,null,2018-05-30T16:54:19.730575Z,c7ea3ca377e909469c68f2ab878a5bc53d3cf66b,1ed25ca7b7e3e3e8047df050bba4174074c9b336,04cb98b58e7d69109004454c20b492f7
dev,v0.5.0,null,2018-05-29T14:37:09.929118Z,a863817c045396bad2830a80e722903154dda32b,2b1f3dbe25894d7614587f494a25b40fdb344f4a,129c1a9917052c59c17229d1d019a956
beta,v0.4.4,null,2018-05-22T22:56:13.374276Z,f9bb4289e9fd861d70ae78bcc3a042ef1b35cc9d,06afdfe54ebef9168a90ca00a6721c2d36e6aafa,1b155eedbb3a2640a88d2e54d2f2d204
dev,v0.4.4,null,2018-05-14T05:22:45.595510Z,f9bb4289e9fd861d70ae78bcc3a042ef1b35cc9d,06afdfe54ebef9168a90ca00a6721c2d36e6aafa,1b155eedbb3a2640a88d2e54d2f2d204
dev,v0.4.3,null,2018-05-11T18:23:10.418979Z,f086a45f8259fa77ef931ad2bfbb630360a8f5a6,9ae10ef702e76585ea498bdfb2b40181017623ad,e005a87ed1e2a5f982744b8074199787
dev,v0.4.2,null,2018-05-09T05:04:04.217562Z,de332ec78292c2d79fdb76034328f902c9087ee9,e976be13c51448f89107d082ec81e2b6731671fa,e005a87ed1e2a5f982744b8074199787
dev,v0.4.1,null,2018-05-09T04:21:20.388240Z,e8d08744683d25661c6150b3b247c049719e99ba,e976be13c51448f89107d082ec81e2b6731671fa,e005a87ed1e2a5f982744b8074199787
dev,v0.4.0,null,2018-05-07T19:54:40.036291Z,7984f6e043ee661b420e70c72241973c676034e5,e976be13c51448f89107d082ec81e2b6731671fa,e005a87ed1e2a5f982744b8074199787
